sim_id,site_code,date,temp_c,r_t,N,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,basin_start,final_ratio_KC,final_ratio_KT,ended_above_KT,ended_near_KC,ended_near_KE,outcome
1404,RR,2026-06-26,30.371103922526043,0.15,54.41940589983666,50,0.46880000000000005,7.080552670406178,18.44842867925763,39.35245025438914,55.00000000000001,0.0029858761379697434,TRUE,Outbreak basin,0.9894437436333937,2.949812520403039,TRUE,TRUE,FALSE,Carrying capacity
1405,RR,2026-06-26,30.371103922526043,0.15,43.88211487239667,40,0.484,6.915536989690736,19.170198796782643,39.60784875368315,44,0.00753578547688543,TRUE,Outbreak basin,0.9973207925544698,2.289079802331599,TRUE,TRUE,FALSE,Carrying capacity
1406,GR,2026-06-26,30.371103922526043,0.15,44.443837153214865,35,0.20394736842105263,5.906282982090488,21.860846453346312,107.18866648092386,107.18866648092386,0.0012137390992354462,FALSE,Outbreak basin,0.41463186932290497,2.033033681841341,TRUE,FALSE,FALSE,Above threshold
1407,RR,2026-06-26,30.371103922526043,0.15,24.418349573528168,35,0.5584,7.512404872570187,44.26166560733691,79.26516047159188,79.26516047159188,0.005232596267298939,FALSE,Endemic,0.308059044203658,0.5516816694191583,FALSE,FALSE,FALSE,Intermediate
1408,TB,2026-06-26,30.371103922526043,0.15,1.7860503861592334,0,0.48314606741573035,3.932415097253397,44.76766288513318,92.65865108783379,92.65865108783379,0.0013497626272107291,FALSE,Endemic,0.019275592350963378,0.03989599347059862,FALSE,FALSE,TRUE,Endemic
1409,RR,2026-06-26,30.371103922526043,0.15,53.952818931535376,40,0.46880000000000005,9.822234531398863,29.509496558457613,62.94687832435497,62.94687832435497,0.00580566868151572,FALSE,Outbreak basin,0.8571166731021247,1.8283205484260336,TRUE,FALSE,FALSE,Above threshold
1410,RR,2026-06-26,30.371103922526043,0.15,34.832227871323596,30,0.39556592765460913,7.898556844564155,27.26536352885887,68.92748243136298,68.92748243136298,0.004647777007780314,FALSE,Outbreak basin,0.5053460048538555,1.2775266258399827,TRUE,FALSE,FALSE,Above threshold
1411,RR,2026-06-26,30.371103922526043,0.15,75.37995072159563,40,0.46880000000000005,6.990142579888925,36.29278763663024,77.41635588018394,77.41635588018394,0.015799806910174834,FALSE,Outbreak basin,0.9736954144194022,2.076995337925346,TRUE,TRUE,FALSE,Carrying capacity
1412,SI,2026-06-26,30.371103922526043,0.15,6.61668687462856,0,0.4496,6.848938748240471,25.936217322014272,57.68731610768299,57.68731610768299,0.009921192678522265,FALSE,Endemic,0.11469916302359104,0.2551137967606562,FALSE,FALSE,TRUE,Endemic
1413,GR,2026-06-26,30.371103922526043,0.15,145.6749931089053,55,0.20394736842105263,4.483988819876686,29.71003148937598,145.67499310919834,145.67499310919834,0.017154420950633527,FALSE,Outbreak basin,0.9999999999979885,4.90322580644175,TRUE,TRUE,FALSE,Carrying capacity
1414,GR,2026-06-26,30.371103922526043,0.15,23.39148089025064,20,0.6021052631578947,5.634199344553053,16.598372692242265,27.567227373479287,27.567227373479287,0.007246080250213976,FALSE,Outbreak basin,0.8485249739969907,1.4092635057642329,TRUE,FALSE,FALSE,Above threshold
1415,SI,2026-06-26,30.371103922526043,0.15,5.941559853241951,0,0.7219983883964545,7.056209917413071,33.994864295236766,47.08440467677325,47.08440467677325,0.004914045678875437,FALSE,Endemic,0.12618955031989443,0.17477816065512167,FALSE,FALSE,TRUE,Endemic
1416,GR,2026-06-26,30.371103922526043,0.15,100.17668782738814,40,0.26380873866446825,8.322405184153467,27.764127252157778,105.24339486521058,105.24339486521058,0.006023979243095974,FALSE,Outbreak basin,0.9518572443970325,3.6081338670425014,TRUE,TRUE,FALSE,Carrying capacity
1417,RR,2026-06-26,30.371103922526043,0.15,18.865871979815285,25,0.5244195356285029,8.81256501073949,43.35608114255592,82.67442037717915,82.67442037717915,0.0028155719830301514,FALSE,Endemic,0.22819478980009741,0.4351378510844605,FALSE,FALSE,FALSE,Intermediate
1418,AL,2026-06-26,30.371103922526043,0.15,4.361920140417804,0,0.5659259259259259,5.175939473090693,40.97297976259142,72.399898795155,72.399898795155,0.00446447238964084,FALSE,Endemic,0.060247599969154984,0.10645845544287856,FALSE,FALSE,TRUE,Endemic
1419,RR,2026-06-26,30.371103922526043,0.15,28.068498083457747,25,0.5584,5.044646786293015,17.205627229996026,30.812369681224975,30.812369681224975,0.004219963933463052,FALSE,Outbreak basin,0.9109490238448241,1.631355701727837,TRUE,FALSE,FALSE,Above threshold
1420,RR,2026-06-26,30.371103922526043,0.15,28.88712916288246,30,0.5584,5.356296353274956,35.8899473072961,64.27282827237839,64.27282827237839,0.001026416494308795,FALSE,Endemic,0.44944543346471755,0.8048807905886775,FALSE,FALSE,FALSE,Intermediate
1421,AL,2026-06-26,30.371103922526043,0.15,10.005558803459193,15,0.2201761409127302,6.4857134046033025,18.3483254048042,83.33475792945616,83.33475792945616,0.007055264501653733,FALSE,Endemic,0.12006465311783848,0.5453118245242918,FALSE,FALSE,FALSE,Intermediate
1422,TW,2026-06-26,30.371103922526043,0.15,4.173053203705998,5,0.2648,4.169017193838954,41.55432548839599,156.92721105889726,156.92721105889726,0.013173498742824117,FALSE,Endemic,0.026592285528733352,0.10042403900579062,FALSE,FALSE,FALSE,Intermediate
1423,AL,2026-06-26,30.371103922526043,0.15,8.632573863213231,0,0.27884615384615385,9.46432952163741,31.863374481908977,114.26865331443219,114.26865331443219,0.0068579270512165585,FALSE,Endemic,0.07554629911896348,0.2709246589093863,FALSE,FALSE,TRUE,Endemic
1424,TB,2026-06-26,30.371103922526043,0.15,8.41874109947524,5,0.5508406725380304,8.986811289330944,25.71438423357904,46.68207254032009,46.68207254032009,0.00694650562771356,FALSE,Endemic,0.18034205941057632,0.32739423285437474,FALSE,FALSE,TRUE,Endemic
1425,RR,2026-06-26,30.371103922526043,0.15,21.65875742582145,25,0.484,6.4364456702023745,33.184114911127836,68.56222089075999,68.56222089075999,0.0021966825585414775,FALSE,Endemic,0.3158992976661344,0.652684499310195,FALSE,FALSE,FALSE,Intermediate
1426,SI,2026-06-26,30.371103922526043,0.15,4.300352275730845,5,0.8128,3.5729711449239403,44.99772337032482,55.361372256797274,55.361372256797274,0.0017665874330646866,FALSE,Endemic,0.07767784829796823,0.09556821887053178,FALSE,FALSE,FALSE,Intermediate
1427,TW,2026-06-26,30.371103922526043,0.15,61.63280443338972,55,0.3191659983961508,7.373535753460601,44.78407882153988,140.31594545341764,140.31594545341764,0.0016288132121508455,FALSE,Outbreak basin,0.4392430541962225,1.3762213280972095,TRUE,FALSE,FALSE,Above threshold
1428,GR,2026-06-26,30.371103922526043,0.15,71.22508722656195,65,0.5808,3.7167196206282824,33.21577636292204,57.189697594562745,71.5,0.006803065228468258,TRUE,Outbreak basin,0.9961550661057615,2.1443149920189364,TRUE,TRUE,FALSE,Carrying capacity
1429,GR,2026-06-26,30.371103922526043,0.15,153.9647783145749,65,0.272,8.644913703203201,41.87915933551267,153.96749755703186,153.96749755703186,0.012019927323193437,FALSE,Outbreak basin,0.9999823388539781,3.67640565755139,TRUE,TRUE,FALSE,Carrying capacity
1430,SI,2026-06-26,30.371103922526043,0.15,3.766564262801515,0,0.4432,5.017478000139818,42.25395158166066,95.33833840627405,95.33833840627405,0.003250284339937499,FALSE,Endemic,0.03950734117843241,0.08914111276722114,FALSE,FALSE,TRUE,Endemic
1431,TB,2026-06-26,30.371103922526043,0.15,3.5221084248747494,5,0.6664,3.024489521048963,29.118938175961375,43.69588561818934,43.69588561818934,0.0038199404485625634,FALSE,Endemic,0.08060503580704627,0.1209559360850034,FALSE,FALSE,FALSE,Intermediate
1432,TW,2026-06-26,30.371103922526043,0.15,4.531769914976647,0,0.3655999999999999,5.047457738779485,37.27270054863766,101.94939975010303,101.94939975010303,0.005534086775965898,FALSE,Endemic,0.044451168188188055,0.12158415806397173,FALSE,FALSE,TRUE,Endemic
1433,TW,2026-06-26,30.371103922526043,0.15,45.19711623184948,40,0.4238782051282051,4.976126801222563,26.31200959905982,62.07445742840578,62.07445742840578,0.0015491997318834282,FALSE,Outbreak basin,0.7281113376460526,1.7177371443899314,TRUE,FALSE,FALSE,Above threshold
1434,TB,2026-06-26,30.371103922526043,0.15,3.804523381235155,0,0.552,3.9335842430591583,29.502699638251215,53.446919634513065,53.446919634513065,0.008617665009940701,FALSE,Endemic,0.07118321144140184,0.12895509319094534,FALSE,FALSE,TRUE,Endemic
1435,TB,2026-06-26,30.371103922526043,0.15,5.985206795977355,0,0.35504885993485336,6.022256802767515,24.26600328180939,68.34553217904114,68.34553217904114,0.01485798301260627,FALSE,Endemic,0.08757275867423532,0.2466498799356904,FALSE,FALSE,TRUE,Endemic
1436,AL,2026-06-26,30.371103922526043,0.15,9.37708496785072,10,0.3111467522052927,6.8607191876508296,16.449204871896654,52.866387822822496,52.866387822822496,0.0014196196739769801,FALSE,Endemic,0.1773732867711196,0.5700631149576963,FALSE,FALSE,FALSE,Intermediate
1437,RR,2026-06-26,30.371103922526043,0.15,50.91727022910979,30,0.39556592765460913,7.336202632403001,20.52884890465066,51.89741448756818,51.89741448756818,0.009022403008510484,FALSE,Outbreak basin,0.9811138133154363,2.4802788731897607,TRUE,TRUE,FALSE,Carrying capacity
1438,GR,2026-06-26,30.371103922526043,0.15,35.231598693986086,20,0.272,6.845994468778372,17.880675634369254,65.73777806753402,65.73777806753402,0.007462480068988213,FALSE,Outbreak basin,0.5359414286529703,1.9703728994594498,TRUE,FALSE,FALSE,Above threshold
1439,GR,2026-06-26,30.371103922526043,0.15,7.393486876541808,10,0.26380873866446825,3.0550748580135405,28.885737110394984,109.49499723409099,109.49499723409099,0.0015704272592607265,FALSE,Endemic,0.06752351306731541,0.2559563167207925,FALSE,FALSE,FALSE,Intermediate
1440,SI,2026-06-26,30.371103922526043,0.15,8.981663189020368,0,0.7219983883964545,9.419860166497529,20.812883384060115,28.826772633502905,28.826772633502905,0.013045206569203684,FALSE,Endemic,0.31157366463499786,0.43154343505807186,FALSE,FALSE,TRUE,Endemic
1441,AL,2026-06-26,30.371103922526043,0.15,8.258123539041584,10,0.3111467522052927,6.223838960984722,23.151337292511016,74.40648866948773,74.40648866948773,0.0024954512452242204,FALSE,Endemic,0.11098660461890654,0.3567017937107641,FALSE,FALSE,FALSE,Intermediate
1442,SI,2026-06-26,30.371103922526043,0.15,2.566368377002314,0,0.696,3.475167819764465,40.094176372513175,57.60657524786376,57.60657524786376,0.0030956461968230328,FALSE,Endemic,0.04454992101092632,0.0640085071996068,FALSE,FALSE,TRUE,Endemic
1443,SI,2026-06-26,30.371103922526043,0.15,6.659310089731885,0,0.7219983883964545,7.209643538109958,28.179146801121533,39.029376317178375,39.029376317178375,0.007615799275579601,FALSE,Endemic,0.17062302086546174,0.23632050099781032,FALSE,FALSE,TRUE,Endemic
1444,TW,2026-06-26,30.371103922526043,0.15,57.68273309296521,45,0.2648,9.798264293698594,16.055477648042142,60.632468459373655,60.632468459373655,0.0022490862689512137,FALSE,Outbreak basin,0.9513505644523628,3.5927136119802223,TRUE,TRUE,FALSE,Carrying capacity
1445,AL,2026-06-26,30.371103922526043,0.15,9.071598862192753,10,0.27884615384615385,8.71994341025129,41.77344966446981,149.80823327947792,149.80823327947792,0.0038416818416827526,FALSE,Endemic,0.06055474164273094,0.21716183209806955,FALSE,FALSE,FALSE,Intermediate
1446,AL,2026-06-26,30.371103922526043,0.15,5.964050726494227,15,0.27884615384615385,4.870584707707167,32.84880802966654,117.8026218994938,117.8026218994938,0.007243071717620364,FALSE,Endemic,0.05062748715035055,0.18156064357367094,FALSE,FALSE,FALSE,Intermediate
1447,RR,2026-06-26,30.371103922526043,0.15,10.469290049502675,15,0.5244195356285029,6.854817606508732,38.528597394470125,73.46903533693616,73.46903533693616,0.0031265993687757906,FALSE,Endemic,0.1424993536595314,0.2717277751461904,FALSE,FALSE,FALSE,Intermediate
1448,AL,2026-06-26,30.371103922526043,0.15,9.868039806497535,10,0.2696,9.232536914758384,18.82121020462364,69.81161055127463,69.81161055127463,0.0010045923985767334,FALSE,Endemic,0.14135241585996275,0.5243042131304256,FALSE,FALSE,FALSE,Intermediate
1449,SI,2026-06-26,30.371103922526043,0.15,9.126197547132918,0,0.7219983883964545,9.329866643529385,31.909492663107812,44.19607186932678,44.19607186932678,0.012713262048641084,FALSE,Endemic,0.20649340905490599,0.28600258999680617,FALSE,FALSE,TRUE,Endemic
1450,AL,2026-06-26,30.371103922526043,0.15,3.7846548685051324,10,0.22248995983935743,3.160091504221782,33.11288947239518,148.828690949935,148.828690949935,0.006530881313600947,FALSE,Endemic,0.025429605302234804,0.1142955184161817,FALSE,FALSE,FALSE,Intermediate
1451,TB,2026-06-26,30.371103922526043,0.15,8.823005146466782,0,0.552,9.213352498598397,18.369410515297204,33.27791760017609,33.27791760017609,0.013715356346612776,FALSE,Endemic,0.26513092713529934,0.48030965060742625,FALSE,FALSE,TRUE,Endemic
1452,GR,2026-06-26,30.371103922526043,0.15,4.522316759768777,10,0.26380873866446825,4.340635619824752,36.83439060347155,139.62536188128433,139.62536188128433,0.009255253449762003,FALSE,Endemic,0.03238893492440042,0.12277430644780533,FALSE,FALSE,FALSE,Intermediate
1453,RR,2026-06-26,30.371103922526043,0.15,7.801927314142584,30,0.5012244897959184,7.335908705135807,37.696957017760724,75.20972694911545,75.20972694911545,0.01784494825212647,FALSE,Endemic,0.10373561546661543,0.20696437939186302,FALSE,FALSE,FALSE,Intermediate
1454,GR,2026-06-26,30.371103922526043,0.15,60.4986057170381,55,0.45280000000000004,4.412282703910023,26.000667116604745,57.42196801370306,60.50000000000001,0.014993213531040009,TRUE,Outbreak basin,0.9999769540006297,2.3268097486007204,TRUE,TRUE,FALSE,Carrying capacity
1455,SI,2026-06-26,30.371103922526043,0.15,5.489242836170521,10,0.7219983883964545,5.271269280929118,18.36331134662032,25.434006005754263,25.434006005754263,0.014618034559454547,FALSE,Endemic,0.2158229747578348,0.29892445499383147,FALSE,FALSE,FALSE,Intermediate
1456,GR,2026-06-26,30.371103922526043,0.15,8.793609639890557,15,0.39519999999999994,6.828909151023254,42.83086417475715,108.3776927498916,108.3776927498916,0.004659533532624145,FALSE,Endemic,0.08113855736146729,0.20531011478104072,FALSE,FALSE,FALSE,Intermediate
1457,SI,2026-06-26,30.371103922526043,0.15,5.9234542475127165,0,0.4496,7.154518431285396,26.248985866550356,58.38297568182909,58.38297568182909,0.004781848104230673,FALSE,Endemic,0.10145858751348831,0.2256641181349829,FALSE,FALSE,TRUE,Endemic
1458,RR,2026-06-26,30.371103922526043,0.15,23.39487712474824,25,0.484,8.865805439185351,26.05595424072817,53.834616199851595,53.834616199851595,0.006136739141849278,FALSE,Endemic,0.43456940489552026,0.8978706712717361,FALSE,FALSE,FALSE,Intermediate
1459,RR,2026-06-26,30.371103922526043,0.15,54.42451280537383,50,0.5244195356285029,8.496154379099607,24.487647239584476,46.69476549960459,55.00000000000001,0.004980674723865642,TRUE,Outbreak basin,0.9895365964613423,2.222529272530363,TRUE,TRUE,FALSE,Carrying capacity
1460,AL,2026-06-26,30.371103922526043,0.15,9.64783221653196,10,0.5659259259259259,9.28361794166267,33.59627336030826,59.36514271782219,59.36514271782219,0.0024677644096125595,FALSE,Endemic,0.16251678636385314,0.28716971412460957,FALSE,FALSE,FALSE,Intermediate
1461,AL,2026-06-26,30.371103922526043,0.15,4.038318571699425,0,0.5659259259259259,4.051397441420704,15.15173259889707,26.7733494875799,26.7733494875799,0.018311761627688015,FALSE,Endemic,0.1508335209822287,0.2665252006884931,FALSE,FALSE,TRUE,Endemic
1462,SI,2026-06-26,30.371103922526043,0.15,4.136481199181105,0,0.4432,5.200155364582315,42.28102491237223,95.39942444127308,95.39942444127308,0.0037523830012435224,FALSE,Endemic,0.04335960330376502,0.09783303994531817,FALSE,FALSE,TRUE,Endemic
1463,SI,2026-06-26,30.371103922526043,0.15,6.444520965644173,10,0.4496,4.919539749156684,22.26002762792632,49.51073760659769,49.51073760659769,0.0048114304441187914,FALSE,Endemic,0.13016410736699247,0.28951091496217185,FALSE,FALSE,FALSE,Intermediate
1464,AL,2026-06-26,30.371103922526043,0.15,8.732025887906229,10,0.2201761409127302,6.004690797301009,23.064327717293054,104.75398297781463,104.75398297781463,0.0015188430863294089,FALSE,Endemic,0.08335745944624888,0.37859442490314493,FALSE,FALSE,FALSE,Intermediate
1465,TB,2026-06-26,30.371103922526043,0.15,4.009531170354564,5,0.6664,3.999575352529064,34.36724158935249,51.571490980420904,51.571490980420904,0.012330985835993357,FALSE,Endemic,0.07774704772209864,0.1166672384785394,FALSE,FALSE,FALSE,Intermediate
1466,AL,2026-06-26,30.371103922526043,0.15,11.579652520526526,15,0.58,8.868927357019857,19.279454816132784,33.24043933815997,33.24043933815997,0.009334825765322059,FALSE,Endemic,0.34836039327654444,0.6006213677181801,FALSE,FALSE,FALSE,Intermediate
1467,RR,2026-06-26,30.371103922526043,0.15,32.83412361816079,30,0.5584,7.634254334261641,26.6851661587134,47.78862134440079,47.78862134440079,0.0043624048029763576,FALSE,Outbreak basin,0.68706990690385,1.2304260510455767,TRUE,FALSE,FALSE,Above threshold
1468,AL,2026-06-26,30.371103922526043,0.15,4.7171020388192595,10,0.27884615384615385,4.01652183290571,32.99897049553692,118.34113557020137,118.34113557020137,0.0061130971575083974,FALSE,Endemic,0.039860205972259054,0.14294694555568765,FALSE,FALSE,FALSE,Intermediate
1469,TB,2026-06-26,30.371103922526043,0.15,6.029800729127522,5,0.35504885993485336,6.304136826656759,30.76945130014792,86.66258301968269,86.66258301968269,0.004403993421281949,FALSE,Endemic,0.0695779022390556,0.19596711915036763,FALSE,FALSE,TRUE,Endemic
1470,AL,2026-06-26,30.371103922526043,0.15,12.454902791955075,15,0.5659259259259259,6.515544401481748,35.99247269332409,63.599264575899895,63.599264575899895,0.0015808690945005388,FALSE,Endemic,0.19583406938756798,0.34604187653562407,FALSE,FALSE,FALSE,Intermediate
1471,SI,2026-06-26,30.371103922526043,0.15,7.2650884135718385,5,0.7219983883964545,8.594002067809924,21.473653432913125,29.741968649827218,29.741968649827218,0.003873814883778964,FALSE,Endemic,0.24427059617703026,0.3383256806425162,FALSE,FALSE,TRUE,Endemic
1472,TW,2026-06-26,30.371103922526043,0.15,8.842433992086782,25,0.5124099279423538,7.824763692449778,41.190024472307414,80.38490713423744,80.38490713423744,0.011468865592647733,FALSE,Endemic,0.11000117195284566,0.21467416213922536,FALSE,FALSE,FALSE,Intermediate
1473,SI,2026-06-26,30.371103922526043,0.15,3.2624653061270967,0,0.7219983883964545,9.935760768363252,20.449864987749606,28.323975948434445,28.323975948434445,0.0010051246816628644,FALSE,Endemic,0.11518387503458614,0.15953480906018014,FALSE,FALSE,TRUE,Endemic
1474,TW,2026-06-26,30.371103922526043,0.15,68.09831199727263,40,0.3191659983961508,3.9037507558241487,25.78186069848016,80.77884495227326,80.77884495227326,0.0037758334463045395,FALSE,Outbreak basin,0.8430216108871983,2.6413265044631564,TRUE,FALSE,FALSE,Above threshold
1475,GR,2026-06-26,30.371103922526043,0.15,10.293878027377495,40,0.20394736842105263,7.0212213872000575,44.059907554183155,216.03567574954323,216.03567574954323,0.012865951341765592,FALSE,Endemic,0.047648972752590654,0.23363367285141226,FALSE,FALSE,FALSE,Intermediate
